x,y
40.517808560585046,47.55128263058056
46.71397160262391,25.431514264140493
47.13968147653156,33.49693065844439
34.673243735929084,57.82891163054783
52.68578727380494,72.49081358950612
88.00620847943667,30.91333710755256
93.26157393317669,39.98238316417524
14.781819450161343,82.87629338579782
49.39365998176223,85.11751565120531
92.15830069352971,61.3491225874738
23.2706988345783,76.89829251315543
50.30936343128215,25.465761462192116
48.9772362529623,87.04757371588624
16.925209655058392,76.99895944677492
81.95510435723301,28.256262693409106
45.156254985993456,24.34747426042662
31.644901404203612,54.77415900397083
67.0310645999524,14.571753088429347
98.89183911950654,46.58969111329285
60.16774520256367,19.514506876200542
49.15921970691168,24.604342493567163
80.22098570243236,30.14198731931561
56.44332743115604,7.760341049266314
51.057891425001955,71.39149113765708
60.032941613687235,72.55588923728615
91.38808664471073,22.983753854017877
66.51581755162496,41.9404536009371
9.199070549024464,35.836815184472215
86.6660676268847,24.95561680945573
60.503716420610594,51.61601864139648
45.71485629295729,27.705051969205044
49.58385509808455,18.414709204689835
63.2850649281112,81.9979445265969
44.056082635464946,30.508303232382186
6.079345463464821,45.53277015316905
48.11304395296165,17.74727527000022
38.83321264523372,86.47935437520869
27.549882391492446,87.28773484617487
82.89906557351208,21.06708216979958
53.61848297614264,18.204907982228303
66.20153478591733,48.795437351732716
97.38443900395116,41.98905549862108
39.23533536906378,39.07273222628656
7.655298555810891,41.60728132790647
3.1302192657617565,36.26487758875788
39.481099299684004,85.00189944104272
62.100641049746166,56.10128740551225
3.5938648211564326,56.207617410070505
16.89595310472369,66.68273317334699
50.59166699340022,16.58016229140324
33.02338706649031,81.30222214304972
8.197351459118659,56.78547589921375
11.756955721695906,60.98058705255427
75.98981153061433,13.047585956897413
11.760593471433053,69.07248020674236
35.22627006092127,79.39570556878924
50.7984996332,18.830237102329935
62.54451627154365,44.80461220750388
42.45216887560489,87.90886237746824
98.30626639182532,43.85896604935558
38.525383414790234,53.31245883518487
24.91031902776276,100.0
56.79119351152549,72.91867470892632
15.467159319113733,66.28338417621883
69.5032276000477,53.48861460668206
64.07853428559518,48.517423978143164
38.60671797646085,52.88868535827705
58.32239252717506,65.97917019215696
7.907799228045052,51.251431463652864
99.92393618317591,59.76933929527157
48.77132978614405,78.86791865207573
42.906649623338495,57.38681141379337
35.7890332220162,53.015236983809174
65.48608008608295,54.79192996051213
9.972235421143766,53.22805411056709
38.078783317206685,54.398033333649956
84.98898308665339,24.537867606641885
67.5840558731567,43.457039385626906
37.675742103311,89.73894198842972
62.680258897196886,57.7371557714922
63.97653643919768,50.271643367388705
96.84586366967214,43.74080050340702
64.15228115043257,10.902651026888362
66.10585718237807,43.030142175086006
1.6050993125684907,64.00457181547341
70.98439715141222,20.44936759057431
59.342796078403104,59.97509450811762
34.42988258936233,94.11911552051272
49.64154669811548,19.5669873287938
81.25684096670206,25.401875306455885
63.392352579628934,60.50346712164766
87.77905292694936,34.66933962771262
95.99790065758557,48.48762356265423
62.76940855777135,51.20111716421022
65.11898179272448,50.82831563783349
88.91264452050298,35.9000378069081
35.29262101040786,90.0361087395597
68.89767987989839,55.10489352544204
33.41783002482421,84.42808098722556
87.1127763784688,54.0368715013327
42.175052446852405,97.66697067503408
41.84797114825084,95.2054450649524
14.746150860214362,74.31524725367696
59.86184632634092,8.634072159111481
18.73444243035827,76.4435261508999
31.183638910553036,81.43362119089298
60.748320703410045,12.850075302816016
69.35095067781378,19.254450017656016
10.996754330339465,66.43527416634765
77.37856601988533,13.188223825740337
33.626230445002285,41.075699911172265
91.90659514945294,28.231222054871544
33.83910250480853,83.11268715764429
63.673739039127874,8.860117219867387
52.73092359013925,76.19184136091323
12.868600891280634,59.71719235575277
20.199913446111335,84.35459469781533
97.35612041754183,58.33977748837984
64.26250134500656,12.11110355321698
74.1724799212103,15.87745542059718
33.41952621304508,49.88578237820592
39.440732288469675,91.33025504232113
4.264759785006294,34.348830547303976
29.573286532714906,86.09190818066081
54.33813933583537,75.24787031574223
26.08935026851277,90.4103361480607
60.88353360582142,7.303577578002028
90.00318863606388,34.28999885822859
54.593983110558746,79.24581302818088
4.963684684263335,28.82160887776376
17.119919319898987,88.65841009790307
22.910718736498765,87.75496694111695
15.01681494817159,61.848633107294
14.467203300233903,60.18011686739503
51.74242730307245,59.68024905851516
92.86951397524207,50.30471595454976
57.59753197996375,11.66277918410217
33.36882448445647,67.03790902817306
38.05734455679212,92.40545831943737
47.50817258326716,16.546832881887536
39.01355344219012,29.8336775242187
43.48093328217069,59.92777153043591
60.22716450219186,3.846219449082388
74.805783729124,19.050694775408594
10.144690333160641,55.300005443135184
57.50296824681226,13.85628298914817
1.7720223849059458,41.99921452453943
68.86388619940449,8.289645194284697
39.20102970114745,49.62135781671832
66.43240374541391,64.1195188173442
13.290772478726781,72.23703835411195
33.411717441154,84.28834426263137
60.50783305930864,11.644585007305748
4.903531068155512,45.37118165087292
85.02535287314099,33.90836879056674
37.731881572897976,42.527208952402084
58.05849585654931,66.41785332873292
40.77217386503898,88.66297038947869
48.434086090510355,75.90246126328046
91.12722332269327,26.64089648105202
62.95397048400463,49.07533222878792
61.83356510140168,6.454889151332043
51.89437417410647,13.805223570600814
53.12595200673115,20.126584760704127
26.499887980552817,85.98032228151158
30.451406603215123,85.74785411289355
15.388475842320503,76.97195037272007
72.02237388525475,0.0
13.989116116195525,75.67653588433355
88.01021599337116,29.20259822459814
67.84701694492558,38.761399042397684
69.54158056829613,5.059347638379408
51.90484730138874,84.75944764617003
50.288684525272565,86.05553359868873
60.81551164152202,67.77836697666774
46.04479112111692,25.151557359708626
20.04770314465485,86.71263387328972
93.54412382390203,45.83172641813407
42.26025183239177,35.25344611021286
95.03395848298622,46.04719827327447
12.016397745667813,61.76206857997438
41.74755308644131,25.333342899596524
81.00981989136847,17.058493246882197
29.0038654162303,80.53739739358647
65.59629354750608,11.143403888174571
24.444926549033557,76.65407713764831
91.08770658312959,39.56880355141723
36.626300564330656,39.176543035615715
35.46850605014842,84.35738902528142
64.92766214670112,16.980555388083037
43.655205932265574,84.69136254732418
32.7780879488446,89.82309599454065
8.962728581186887,50.338532230954
91.63925545102715,34.19710560169315
46.30206186089052,82.74742486946181
77.48069065588045,13.184011901346233
30.978349592135405,86.26390846207387
16.980503546194697,71.54140250856935
10.72886723612401,64.56881557061944
10.283941299319247,37.125491596497724
46.6682711823439,16.21107120241589
45.0629285009258,40.09413453182761
59.41610257484451,3.706786503662429
72.6750631176968,11.969727968198189
65.4711594924159,19.955518554935054
42.76825921107108,31.637991644260953
36.15118256505597,94.7413523750608
45.59498811829612,35.69117721739001
0.0,57.05352782447719
80.1678733479326,24.180451636813338
9.10109768698415,55.65503344822373
36.0362029391559,86.75266352982487
81.3725430139601,17.000965469821196
34.57999416274032,41.30364354263202
85.73429727956794,28.93940267945498
66.79535078124674,1.1332128682105047
34.183978217826485,35.787719098892055
59.52987110110654,16.98772145820118
35.55415886267067,38.884075881812606
72.58537595103404,9.068772317967719
51.00171390395995,20.480205812943616
41.273122805900144,87.33152543669618
17.77208861824326,80.89311224688
42.8542094085999,29.25960416333014
88.37074790985396,22.771700050448565
96.4450008132272,52.17163251737295
92.96663271241391,50.430085935076676
83.58923283444734,26.574185704890944
7.136671635356285,39.589351998367306
46.019309409568315,39.53863979860583
22.007005990687073,72.88213882024225
32.045527527310824,87.1577568094379
12.131806394504821,72.73337506513504
40.044827602064615,60.725262070330146
6.5348769295885845,53.520029512714196
34.93759768921273,83.71322867964187
35.70910078024562,87.46700889259829
57.53588560460237,13.274284952986074
5.030510405318242,57.69008984343811
74.74554820033417,15.228583791849529
75.29819064494724,13.916493413587714
35.01447792870367,92.9023498177729
39.10297024071256,45.08191047549755
80.13815043427745,27.19129002959466
43.5051799285018,89.70828624348114
66.96681334474184,12.095271967747724
46.21213517672726,18.85427779920007
31.280639293437286,82.59845844979185
90.84709766631451,30.857171469389787
61.52303582741485,62.93476464593966
91.32455757550856,41.24386172429234
54.38676173316188,77.32192745465015
42.97932304993831,43.61118330097056
47.63983072911799,78.42484512783463
5.631947888680262,38.48444038164905
12.179144918773122,73.98274470107307
67.89814034531085,12.943795880109978
26.85906225161993,81.78229186638053
61.54394359084845,42.65108637107337
64.82890168115497,62.11676606734893
65.09483228659231,51.39594035385872
21.985204205317892,84.53265952349958
27.287185726015913,86.26461941651704
80.00021202232125,10.153019360136645
48.55816472476181,22.900214010722856
11.437476717703998,52.24597970879411
46.23778946301736,78.02824431812907
59.73738487490602,73.34172296560057
4.836809571455001,47.21614078320034
95.79872355128224,55.76212018241171
65.26052649837513,9.943527618722674
11.881302707299852,73.72088309925826
64.95884883465455,57.380554995073
92.64594253781715,64.97229725024113
82.94721204008441,23.6611829865726
7.057092743072322,76.18706724868511
34.601579899913276,43.24047043565765
35.387550897003095,53.79756091417439
77.76615943344495,17.376335578119683
63.42776271429263,44.335220623399934
35.42580402238216,51.73776995747424
84.82581073907852,35.035233504445316
40.41795544183087,86.90718438983154
8.801782408799735,46.48530204131221
86.78792853157272,14.501746522644954
10.12528891541702,59.056401160622734
19.098133774055288,73.26238614204678
42.75127964616439,93.10279067377076
43.46718801581021,40.51357206176807
11.708813721646344,62.39467757815074
56.09794568162441,72.53447027461101
55.98520965402515,64.89487169136477
66.50908577329659,53.58972000344632
39.52180036550855,52.04533960021994
44.61256891792378,14.911053281628337
14.441824603610383,69.20069771434422
88.8883849187832,29.56148902410862
64.31077340910936,58.42145302764363
87.04021613580598,28.97851779377623
8.196114367341263,48.190112894606465
36.4864790062705,58.63653938136171
40.6845714489262,45.619766926458624
28.60140142685702,81.09836260211762
89.35220410631878,27.574644427489595
30.508941551728253,94.56634764703955
61.77693745625265,70.41699165812742
37.0352184858077,92.70958396335473
41.517156708053314,85.50724260696605
92.67425087317397,37.59700131716348
66.92569603063899,44.03725673346135
46.737487271267135,20.47170692375436
88.08052450086579,46.20654510482612
54.81227800582432,89.3246449152686
40.9907626336707,28.627882201988466
63.70805913133199,38.778792398769944
25.800616183983944,81.62784544952905
65.04597920711944,60.14004174987814
71.1586764180748,15.61137848995659
92.80712937437238,51.0563560995855
78.60753464040435,29.86251912300312
7.566136396852761,57.912560390370544
42.41464923747784,36.414480989867776
89.45127838699426,27.53868424923005
81.81467189342777,16.70841944244607
49.925294754626556,5.679626645791308
5.2001281458441655,48.45883387665499
8.897605457023857,69.67920593699128
14.322674801408981,66.30069578733713
41.139980943682716,23.33606556887294
88.81963393741131,36.0331730352284
33.1783644757303,61.0210986003486
99.43189272818849,47.016697369910354
99.9155318866417,58.57623711602539
42.980115451558646,27.333841071253257
53.80809326739256,5.852027091899879
41.740713503821326,58.127368636983945
7.351173602994931,63.07685354536158
23.95935546891709,80.90846565865066
55.468325466387554,59.86005698694561
14.396970244548436,53.94814588810377
74.60679008824118,8.694094700502836
15.809518275272637,71.94729250598775
41.44582916793568,21.421492947182056
40.162430174798814,48.489132040444815
44.51017472604837,75.26447813312207
61.11034220324495,73.36366355376506
74.00356335693957,11.719950246742409
70.06853321994923,49.3636860546598
86.43471599147988,26.220446332362737
94.71907143340073,49.16051703307103
58.06975970972104,63.680729824702745
86.2029898607476,23.38241675562898
50.139482113045084,67.48428540082519
6.124441052363412,66.29005300276378
56.43512533051644,59.59218287584823
33.06517048113388,54.558017442489295
83.76050248881047,23.018908912749616
61.05611361577511,9.817042020606284
45.816414002357675,85.69815680823565
54.96291193778574,10.512661744535583
93.22616827245707,47.03645632287914
59.79204878126703,68.78752284854042
53.44565407801882,16.575007894683797
38.10649256215236,54.17738385330153
7.897241201299931,47.15436005388673
59.51752556883492,50.085070838358945
46.22972325346972,19.67917174026678
51.33218491205176,80.40772527438376
69.25659205297192,9.74741756440003
37.94940041759563,43.88748222620552
23.700400625648054,80.21248543169789
47.94135212195775,23.980505957965526
93.89539580667764,62.702617498672865
35.17993640788625,80.57765103991646
46.17722781819699,22.0589783881816
97.57415058216675,60.61428048732014
48.92030851857798,12.685029079815196
9.48023512330333,52.244423172562065
57.89010850031107,68.76985486533955
57.59799208884561,13.805212418394653
63.44903612063089,70.45526124436049
99.99999999999999,36.37070617994261
13.708294826740099,79.00608519883363
81.20934113377263,27.74945078304624
19.129099410205388,73.47891370163019
95.46483687785941,69.67677474447848
14.045154101085366,79.14401855783962
20.45882436961726,81.85185914796762
54.21809728903366,68.44793897172852
55.9965151348457,65.3946958675382
55.4421019637266,9.77200513554703
12.769907532684849,47.34340788162774
35.99932539491166,64.98913683924826
61.90447688840061,51.12805664372109
42.55848858485953,34.09526472476101
88.1390975110041,38.184477507492296
23.98758244434874,84.70761283533442
35.67709682730529,41.50215289878265
86.2012779073283,32.145371505057966
13.395260927705975,74.92565125128625
70.70334109543175,0.5967365986530169
40.79658433570862,47.60778487173927
83.11038631901896,19.691752997643146
50.81043127351934,18.06105951993886
38.121573511773356,56.61172719852265
44.32538335414204,36.156361992702614
24.28915600823092,79.94059853438795
35.817039853295476,89.90219937141212
29.15824675732602,87.78681680592817
57.96290527494068,14.847362199904945
41.791658901621226,83.8367948584281
65.94146525335385,9.889484503894954
56.5901558523794,72.54964614739806
89.46803866321125,32.5543691519688
47.57392286630284,16.212342990989676
5.16515903382759,62.501559888188176
90.81179830904799,42.70136455084837
35.838595238229715,84.15498989920437
99.90014718589983,67.04448408055528
58.92694776235781,39.67733684967283
17.666799844338186,69.6588147322381
49.42010999359719,81.89193487816763
43.158162682682665,87.60618948386126
39.149063861918975,43.076758220381265
50.86033591154022,22.50909137733092
81.57902856178328,19.557717415598947
41.07737300191372,96.21763318841337
